,tloss_e,vloss_e,rloss_e,zloss_e,val_auc,tr_auc
58,2.2409439086914062,,0.9088683128356934,0,0.9408550073009585,
59,2.2609517574310303,,0.9152901768684387,0,0.9414188437016584,
60,2.2653496265411377,,0.9157280921936035,0,0.9419971374459658,
61,2.254298686981201,,0.9076685309410095,0,0.9427489193135654,
62,2.2446775436401367,,0.9097357988357544,0,0.9435874452428111,
63,2.2432708740234375,,0.9082431197166443,0,0.9440645375818647,
64,2.2210962772369385,,0.8994637131690979,0,0.944556087264526,
65,2.248976230621338,,0.9077004194259644,0,0.9453078691321256,
66,2.2431135177612305,,0.9070382714271545,0,0.9460307363125099,
67,2.2198548316955566,,0.8983243703842163,0,0.9464066272463099,
68,2.2215096950531006,,0.8993352651596069,0,0.9463343405282714,
69,2.226428270339966,,0.900951623916626,0,0.9464933713079559,
70,2.2247390747070312,,0.8994448781013489,0,0.9467102314620711,
71,2.2129006385803223,,0.8981442451477051,0,0.9469993783342249,
72,2.222071647644043,,0.8985474705696106,0,0.9474909280168862,
73,2.1917593479156494,,0.8868709802627563,0,0.9479246483251167,
74,2.221792697906494,,0.8983204364776611,0,0.9481848805100552,
75,2.203767776489258,,0.8942781686782837,0,0.9479969350431552,
76,2.199512004852295,,0.8899494409561157,0,0.9481270511356243,
77,2.213599920272827,,0.8937463760375977,0,0.9482282525408782,
78,2.202641725540161,,0.8909112811088562,0,0.9483439112897395,
79,2.206606388092041,,0.8933159112930298,0,0.9488788330032241,
80,2.2078943252563477,,0.8932283520698547,0,0.9493414679986699,
81,2.172506809234619,,0.8791121244430542,0,0.9494426694039239,
82,2.204941749572754,,0.8882724046707153,0,0.9492402665934161,
83,2.1943836212158203,,0.8878676891326904,0,0.9493992973731006,
84,2.1947829723358154,,0.8880054950714111,0,0.9496739869016467,
85,2.1892268657684326,,0.8864625096321106,0,0.9496739869016467,
86,2.194448471069336,,0.8914430141448975,0,0.9500065058046235,
87,2.1869494915008545,,0.8837051391601562,0,0.9503823967384232,
88,2.1785531044006348,,0.8834825754165649,0,0.9504980554872847,
89,2.1745493412017822,,0.8783868551254272,0,0.9505125128308926,
90,2.1755082607269287,,0.88031405210495,0,0.9505992568925385,
91,2.1828513145446777,,0.8815569281578064,0,0.9504402261128541,
92,2.1697580814361572,,0.8782271146774292,0,0.9504835981436771,
93,2.17903208732605,,0.8829936981201172,0,0.9506860009541847,
94,2.1645264625549316,,0.8767058849334717,0,0.9507149156414001,
95,2.1714015007019043,,0.8768553733825684,0,0.9510040625135537,
96,2.1622629165649414,,0.8738240003585815,0,0.9509317757955154,
97,2.1763906478881836,,0.8782169818878174,0,0.950859489077477,
98,2.178314447402954,,0.8818801045417786,0,0.9505847995489308,
99,2.167022228240967,,0.8757002949714661,0,0.9508305743902616,
100,2.1577486991882324,,0.8734909296035767,0,0.9509751478263384,
101,2.1727216243743896,,0.8777902126312256,0,0.9509896051699461,
102,2.1569125652313232,,0.8716967105865479,0,0.9512498373548843,
103,2.147531270980835,,0.866043746471405,0,0.9512642946984922,
104,2.147317409515381,,0.8700522184371948,0,0.9510040625135537,
105,2.14775013923645,,0.8687276840209961,0,0.9511052639188077,
106,2.15156888961792,,0.870396077632904,0,0.9512932093857074,
107,2.1466221809387207,,0.8671959638595581,0,0.9512787520420998,
108,2.1396522521972656,,0.8647311925888062,0,0.9510040625135536,
109,2.1452786922454834,,0.8684201836585999,0,0.9511341786060229,
110,2.1451635360717773,,0.8663381338119507,0,0.9512498373548844,
111,2.157599687576294,,0.8708299398422241,0,0.951452240165392,
112,2.135175943374634,,0.8635855317115784,0,0.951640185632292,
113,2.15639328956604,,0.8694561719894409,0,0.9515968136014689,
114,2.149529457092285,,0.8674259185791016,0,0.951264294698492,
115,2.158942461013794,,0.871155321598053,0,0.9511775506368461,
116,2.1410560607910156,,0.8647218346595764,0,0.9513076667293152,
117,2.141571521759033,,0.8654708862304688,0,0.9512353800112767,
118,2.1335835456848145,,0.8618430495262146,0,0.9513221240729228,
119,2.1410202980041504,,0.8670008182525635,0,0.9514666975089998,
120,2.126582145690918,,0.8598021268844604,0,0.9518281310991918,
121,2.1343746185302734,,0.8639590740203857,0,0.9521172779713455,
122,2.122162342071533,,0.8587459325790405,0,0.952001619222484,
123,2.1350483894348145,,0.8617002367973328,0,0.9516546429758996,
124,2.146101474761963,,0.8665480613708496,0,0.9518136737555841,
125,2.1274142265319824,,0.8601292371749878,0,0.9520739059405225,
126,2.1366944313049316,,0.860681414604187,0,0.9523919674998916,
127,2.1231868267059326,,0.8562514185905457,0,0.9522473940638148,
128,2.1151013374328613,,0.855676531791687,0,0.9518570457864073,
129,2.1524906158447266,,0.8692168593406677,0,0.9519871618788763,
130,2.127161979675293,,0.8609278202056885,0,0.9520594485969148,
131,2.1290063858032227,,0.8605788946151733,0,0.9523630528126762,
132,2.1282386779785156,,0.8608484268188477,0,0.9527678584336915,
133,2.12998628616333,,0.859677255153656,0,0.9527389437464759,
134,2.122201919555664,,0.856608510017395,0,0.95246425421793,
135,2.1197452545166016,,0.8572379350662231,0,0.9525799129667915,
136,2.1142683029174805,,0.8571387529373169,0,0.9524497968743224,
137,2.1296629905700684,,0.8611871004104614,0,0.9526811143720454,
138,2.121838092803955,,0.8545287847518921,0,0.9527100290592606,
139,2.132333755493164,,0.8613972663879395,0,0.9523341381254607,
140,2.1241912841796875,,0.8571022748947144,0,0.9518136737555841,
141,2.119278907775879,,0.8553810119628906,0,0.9520739059405224,
142,2.1123437881469727,,0.8557111620903015,0,0.9528546024953375,
143,2.1277928352355957,,0.8607009649276733,0,0.9530570053058453,
144,2.12231707572937,,0.8574323654174805,0,0.9529558039005913,
145,2.116746664047241,,0.8547549247741699,0,0.9525509982795762,
146,2.116454839706421,,0.8555519580841064,0,0.9528401451517298,
147,2.103224992752075,,0.8500948548316956,0,0.9531003773366681,
148,2.122546672821045,,0.8548988103866577,0,0.9533316948343911,
149,2.1120529174804688,,0.8543212413787842,0,0.9527967731209068,
150,2.108950614929199,,0.8514572978019714,0,0.9523052234382454,
151,2.105262279510498,,0.8508567214012146,0,0.9521172779713455,
152,2.111879348754883,,0.8534668684005737,0,0.952189564689384,
153,2.1061208248138428,,0.8499348163604736,0,0.9527100290592605,
154,2.0964951515197754,,0.844702959060669,0,0.9530570053058451,
155,2.098012685775757,,0.8499398231506348,0,0.9527967731209068,
156,2.1042442321777344,,0.8481370806694031,0,0.9527100290592606,
157,2.112664222717285,,0.8527837991714478,0,0.9529413465569836,
158,2.105821132659912,,0.851172924041748,0,0.9530280906186297,
159,2.1176295280456543,,0.854265570640564,0,0.9532594081163527,
160,2.0953726768493652,,0.84784996509552,0,0.9528256878081223,
161,2.108565330505371,,0.8514654636383057,0,0.9522763087510301,
162,2.0925827026367188,,0.8462045788764954,0,0.9520160765660918,
163,2.1024162769317627,,0.8520821928977966,0,0.9524353395307147,
164,2.10318660736084,,0.8502768874168396,0,0.9528112304645144,
165,2.1145479679107666,,0.853886604309082,0,0.9527100290592607,
166,2.0923714637756348,,0.8460615873336792,0,0.9522040220329915,
167,2.1039299964904785,,0.8487722873687744,0,0.9520883632841303,
168,2.096956253051758,,0.8466784954071045,0,0.95246425421793,
169,2.102595329284668,,0.8460196852684021,0,0.9523196807818533,
170,2.095698356628418,,0.8466278314590454,0,0.9519871618788764,
171,2.098292827606201,,0.8469443321228027,0,0.9518136737555841,
172,2.1021454334259033,,0.8488113284111023,0,0.9517703017247611,
173,2.0952610969543457,,0.847568154335022,0,0.9517413870375457,
174,2.0959596633911133,,0.8474345207214355,0,0.9517847590683688,
175,2.0880069732666016,,0.8440374732017517,0,0.9517992164119765,
176,2.1094021797180176,,0.8507327437400818,0,0.9517124723503303,
177,2.102358102798462,,0.8489630818367004,0,0.9513221240729229,
178,2.0935213565826416,,0.8477413058280945,0,0.9507872023594385,
179,2.0916638374328613,,0.8448315262794495,0,0.9512932093857075,
180,2.0992276668548584,,0.8484340310096741,0,0.9517992164119765,
181,2.1020383834838867,,0.8468772172927856,0,0.9515678989142534,
182,2.0893189907073975,,0.842714786529541,0,0.9508450317338691,
183,2.1100082397460938,,0.849818229675293,0,0.9509751478263384,
184,2.089682102203369,,0.8434102535247803,0,0.9520305339096995,
185,2.0976626873016357,,0.8448153138160706,0,0.9519582471916611,
186,2.0894217491149902,,0.8448688983917236,0,0.9510908065751998,
187,2.1006641387939453,,0.8479261994361877,0,0.9506715436105769,
188,2.073277473449707,,0.8392534255981445,0,0.9510185198571615,
189,2.0845255851745605,,0.8404855132102966,0,0.9515678989142535,
190,2.0857326984405518,,0.8429030776023865,0,0.9511630932932383,
